Fecha,ID Local,ID Visitante,Gol Local,Gol Visitante,Num Partido,Resultado
01/01/1984,8,37,3,1,15148,1
01/01/1984,10,24,3,0,15149,1
01/01/1984,175,34,3,1,15150,1
01/01/1984,36,40,1,1,15151,0
01/01/1984,39,27,2,0,15152,1
07/01/1984,8,2,4,1,15153,1
08/01/1984,7,14,1,0,15154,1
08/01/1984,1,33,3,1,15155,1
08/01/1984,10,6,0,1,15156,-1
08/01/1984,175,37,3,1,15157,1
08/01/1984,30,40,0,0,15158,0
08/01/1984,32,27,3,1,15159,1
08/01/1984,36,34,0,3,15160,-1
08/01/1984,39,24,1,1,15161,0
15/01/1984,6,39,1,0,15162,1
15/01/1984,14,8,4,1,15163,1
15/01/1984,34,30,1,2,15164,-1
15/01/1984,24,32,1,1,15165,0
15/01/1984,40,10,3,1,15166,1
15/01/1984,27,1,4,2,15167,1
15/01/1984,2,175,1,0,15168,1
15/01/1984,33,7,0,1,15169,-1
15/01/1984,37,36,2,1,15170,1
21/01/1984,175,8,1,1,15171,0
22/01/1984,7,27,3,0,15172,1
22/01/1984,1,24,1,1,15173,0
22/01/1984,10,34,0,2,15174,-1
22/01/1984,30,37,2,1,15175,1
22/01/1984,32,6,1,2,15176,-1
22/01/1984,33,14,2,1,15177,1
22/01/1984,36,2,0,0,15178,0
22/01/1984,39,40,2,1,15179,1
28/01/1984,24,7,1,1,15180,0
29/01/1984,6,1,1,2,15181,-1
29/01/1984,8,36,3,2,15182,1
29/01/1984,14,175,1,1,15183,0
29/01/1984,34,39,1,1,15184,0
29/01/1984,40,32,1,0,15185,1
29/01/1984,27,33,3,0,15186,1
29/01/1984,2,30,0,0,15187,0
29/01/1984,37,10,2,0,15188,1
04/02/1984,7,6,1,0,15189,1
04/02/1984,30,8,1,0,15190,1
05/02/1984,1,40,2,0,15191,1
05/02/1984,10,2,2,3,15192,-1
05/02/1984,27,14,0,0,15193,0
05/02/1984,32,34,0,1,15194,-1
05/02/1984,33,24,0,0,15195,0
05/02/1984,36,175,1,1,15196,0
05/02/1984,39,37,1,1,15197,0
12/02/1984,6,33,5,0,15198,1
12/02/1984,8,10,2,1,15199,1
12/02/1984,14,36,1,2,15200,-1
12/02/1984,34,1,0,0,15201,0
12/02/1984,175,30,2,2,15202,0
12/02/1984,24,27,3,0,15203,1
12/02/1984,40,7,0,0,15204,0
12/02/1984,2,39,1,0,15205,1
12/02/1984,37,32,3,1,15206,1
18/02/1984,1,37,5,0,15207,1
19/02/1984,7,34,1,1,15208,0
19/02/1984,10,175,0,0,15209,0
19/02/1984,24,14,1,1,15210,0
19/02/1984,27,6,1,1,15211,0
19/02/1984,30,36,1,0,15212,1
19/02/1984,32,2,0,1,15213,-1
19/02/1984,33,40,1,0,15214,1
19/02/1984,39,8,5,0,15215,1
25/02/1984,2,1,2,1,15216,1
26/02/1984,6,24,4,0,15217,1
26/02/1984,8,32,1,0,15218,1
26/02/1984,14,30,2,2,15219,0
26/02/1984,34,33,1,0,15220,1
26/02/1984,175,39,0,1,15221,-1
26/02/1984,40,27,4,0,15222,1
26/02/1984,36,10,1,1,15223,0
26/02/1984,37,7,1,2,15224,-1
03/03/1984,1,8,3,1,15225,1
03/03/1984,10,30,1,1,15226,0
04/03/1984,6,14,1,1,15227,0
04/03/1984,7,2,1,0,15228,1
04/03/1984,24,40,1,1,15229,0
04/03/1984,27,34,1,0,15230,1
04/03/1984,32,175,1,0,15231,1
04/03/1984,33,37,2,1,15232,1
04/03/1984,39,36,0,3,15233,-1
10/03/1984,30,39,2,1,15234,1
11/03/1984,8,7,1,0,15235,1
11/03/1984,14,10,1,1,15236,0
11/03/1984,34,24,0,3,15237,-1
11/03/1984,175,1,0,1,15238,-1
11/03/1984,40,6,0,1,15239,-1
11/03/1984,2,33,2,2,15240,0
11/03/1984,36,32,1,0,15241,1
11/03/1984,37,27,0,1,15242,-1
17/03/1984,1,36,0,0,15243,0
18/03/1984,6,34,1,0,15244,1
18/03/1984,7,175,3,1,15245,1
18/03/1984,24,37,1,1,15246,0
18/03/1984,40,14,2,0,15247,1
18/03/1984,27,2,1,1,15248,0
18/03/1984,32,30,1,1,15249,0
18/03/1984,33,8,2,1,15250,1
18/03/1984,39,10,1,2,15251,-1
24/03/1984,36,7,1,2,15252,-1
25/03/1984,8,27,1,0,15253,1
25/03/1984,10,32,2,0,15254,1
25/03/1984,14,39,0,0,15255,0
25/03/1984,34,40,1,1,15256,0
25/03/1984,175,33,1,0,15257,1
25/03/1984,30,1,0,1,15258,-1
25/03/1984,2,24,2,0,15259,1
25/03/1984,37,6,0,0,15260,0
31/03/1984,1,10,4,1,15261,1
01/04/1984,6,2,2,1,15262,1
01/04/1984,7,30,2,1,15263,1
01/04/1984,34,14,0,1,15264,-1
01/04/1984,24,8,0,1,15265,-1
01/04/1984,40,37,1,2,15266,-1
01/04/1984,27,175,0,0,15267,0
01/04/1984,32,39,1,1,15268,0
01/04/1984,33,36,2,0,15269,1
07/04/1984,39,1,0,1,15270,-1
08/04/1984,8,6,2,0,15271,1
08/04/1984,10,7,3,1,15272,1
08/04/1984,14,32,3,0,15273,1
08/04/1984,175,24,2,0,15274,1
08/04/1984,30,33,1,0,15275,1
08/04/1984,2,40,3,2,15276,1
08/04/1984,36,27,2,0,15277,1
08/04/1984,37,34,2,0,15278,1
14/04/1984,6,175,2,1,15279,1
14/04/1984,34,2,1,2,15280,-1
14/04/1984,24,36,1,2,15281,-1
15/04/1984,7,39,3,3,15282,0
15/04/1984,1,32,2,0,15283,1
15/04/1984,40,8,1,0,15284,1
15/04/1984,27,30,0,3,15285,-1
15/04/1984,33,10,2,1,15286,1
15/04/1984,37,14,0,0,15287,0
21/04/1984,175,40,1,0,15288,1
22/04/1984,1,14,5,2,15289,1
22/04/1984,8,34,3,0,15290,1
22/04/1984,10,27,0,0,15291,0
22/04/1984,30,24,1,0,15292,1
22/04/1984,2,37,2,1,15293,1
22/04/1984,32,7,2,2,15294,0
22/04/1984,36,6,1,2,15295,-1
22/04/1984,39,33,1,1,15296,0
29/04/1984,6,30,2,1,15297,1
29/04/1984,7,1,1,2,15298,-1
29/04/1984,14,2,1,2,15299,-1
29/04/1984,34,175,2,0,15300,1
29/04/1984,24,10,1,1,15301,0
29/04/1984,40,36,3,3,15302,0
29/04/1984,27,39,1,4,15303,-1
29/04/1984,33,32,3,2,15304,1
29/04/1984,37,8,1,0,15305,1
01/09/1984,6,37,1,1,15400,0
01/09/1984,42,36,0,1,15401,-1
01/09/1984,14,7,0,0,15402,0
02/09/1984,8,30,0,0,15403,0
02/09/1984,175,33,0,1,15404,-1
02/09/1984,27,40,2,0,15405,1
02/09/1984,29,34,1,0,15406,1
02/09/1984,2,1,0,3,15407,-1
02/09/1984,39,18,0,1,15408,-1
09/09/1984,7,27,3,0,15409,1
09/09/1984,1,39,4,0,15410,1
09/09/1984,34,2,1,1,15411,0
09/09/1984,18,42,1,0,15412,1
09/09/1984,40,8,0,1,15413,-1
09/09/1984,30,175,0,1,15414,-1
09/09/1984,33,6,3,0,15415,1
09/09/1984,36,14,5,1,15416,1
09/09/1984,37,29,1,0,15417,1
23/09/1984,6,29,1,0,15418,1
23/09/1984,7,30,2,1,15419,1
23/09/1984,1,14,1,0,15420,1
23/09/1984,34,42,2,0,15421,1
23/09/1984,18,27,1,1,15422,0
23/09/1984,40,175,4,0,15423,1
23/09/1984,33,2,1,0,15424,1
23/09/1984,36,8,0,1,15425,-1
23/09/1984,37,39,1,1,15426,0
29/09/1984,8,1,1,2,15427,-1
29/09/1984,30,18,4,0,15428,1
30/09/1984,42,33,0,0,15429,0
30/09/1984,14,37,2,2,15430,0
30/09/1984,175,7,1,0,15431,1
30/09/1984,40,36,0,3,15432,-1
30/09/1984,27,34,0,0,15433,0
30/09/1984,2,29,3,0,15434,1
30/09/1984,39,6,1,0,15435,1
07/10/1984,6,2,0,0,15436,0
07/10/1984,7,40,2,1,15437,1
07/10/1984,1,27,2,0,15438,1
07/10/1984,34,14,1,0,15439,1
07/10/1984,18,8,2,2,15440,0
07/10/1984,29,175,2,0,15441,1
07/10/1984,33,39,2,1,15442,1
07/10/1984,36,30,2,0,15443,1
07/10/1984,37,42,1,2,15444,-1
12/10/1984,7,18,1,0,15445,1
12/10/1984,8,37,1,1,15446,0
12/10/1984,42,29,2,0,15447,1
12/10/1984,14,6,1,0,15448,1
12/10/1984,175,36,0,0,15449,0
12/10/1984,40,1,1,1,15450,0
12/10/1984,27,33,4,0,15451,1
12/10/1984,30,34,0,0,15452,0
12/10/1984,39,2,0,2,15453,-1
20/10/1984,2,175,0,0,15454,0
20/10/1984,36,7,0,0,15455,0
21/10/1984,6,42,0,0,15456,0
21/10/1984,1,30,1,1,15457,0
21/10/1984,34,8,1,1,15458,0
21/10/1984,18,40,2,1,15459,1
21/10/1984,29,39,1,1,15460,0
21/10/1984,33,14,0,0,15461,0
21/10/1984,37,27,2,3,15462,-1
28/10/1984,7,1,1,2,15463,-1
28/10/1984,8,33,1,2,15464,-1
28/10/1984,42,2,0,1,15465,-1
28/10/1984,14,29,5,0,15466,1
28/10/1984,175,39,2,0,15467,1
28/10/1984,40,34,0,3,15468,-1
28/10/1984,27,6,1,2,15469,-1
28/10/1984,30,37,0,0,15470,0
28/10/1984,36,18,3,0,15471,1
01/11/1984,8,7,0,1,15472,-1
01/11/1984,42,1,0,0,15473,0
01/11/1984,14,18,2,2,15474,0
01/11/1984,175,6,0,1,15475,-1
01/11/1984,27,36,2,0,15476,1
01/11/1984,29,33,1,0,15477,1
01/11/1984,30,40,4,0,15478,1
01/11/1984,2,37,2,0,15479,1
01/11/1984,39,34,2,0,15480,1
04/11/1984,6,8,1,1,15481,0
04/11/1984,1,36,1,1,15482,0
04/11/1984,34,7,2,1,15483,1
04/11/1984,18,175,1,1,15484,0
04/11/1984,29,27,5,0,15485,1
04/11/1984,2,14,4,1,15486,1
04/11/1984,33,30,0,1,15487,-1
04/11/1984,37,40,1,1,15488,0
04/11/1984,39,42,1,0,15489,1
17/11/1984,30,29,0,0,15490,0
18/11/1984,7,33,1,1,15491,0
18/11/1984,8,2,4,1,15492,1
18/11/1984,14,42,1,0,15493,1
18/11/1984,18,34,1,1,15494,0
18/11/1984,175,1,1,2,15495,-1
18/11/1984,40,6,0,0,15496,0
18/11/1984,27,39,0,1,15497,-1
18/11/1984,36,37,0,0,15498,0
21/11/1984,6,30,1,1,15499,0
21/11/1984,1,18,2,0,15500,1
21/11/1984,42,175,1,1,15501,0
21/11/1984,34,36,1,1,15502,0
21/11/1984,29,8,1,1,15503,0
21/11/1984,2,27,1,0,15504,1
21/11/1984,33,40,0,0,15505,0
21/11/1984,37,7,2,2,15506,0
21/11/1984,39,14,1,1,15507,0
25/11/1984,7,29,2,1,15508,1
25/11/1984,1,37,4,2,15509,1
25/11/1984,8,42,2,0,15510,1
25/11/1984,18,33,0,0,15511,0
25/11/1984,175,34,0,0,15512,0
25/11/1984,40,2,0,1,15513,-1
25/11/1984,27,14,5,0,15514,1
25/11/1984,30,39,2,1,15515,1
25/11/1984,36,6,1,1,15516,0
02/12/1984,6,7,2,2,15517,0
02/12/1984,42,27,0,0,15518,0
02/12/1984,14,175,0,0,15519,0
02/12/1984,34,1,2,2,15520,0
02/12/1984,29,40,2,2,15521,0
02/12/1984,2,30,1,1,15522,0
02/12/1984,33,36,0,0,15523,0
02/12/1984,37,18,3,1,15524,1
02/12/1984,39,8,0,0,15525,0
08/12/1984,7,2,0,1,15526,-1
08/12/1984,1,33,3,1,15527,1
08/12/1984,8,14,3,1,15528,1
08/12/1984,40,39,0,3,15529,-1
08/12/1984,30,42,2,0,15530,1
09/12/1984,34,37,1,3,15531,-1
09/12/1984,18,6,0,0,15532,0
09/12/1984,175,27,2,1,15533,1
09/12/1984,36,29,0,0,15534,0
16/12/1984,6,1,1,0,15535,1
16/12/1984,42,40,0,0,15536,0
16/12/1984,14,30,1,3,15537,-1
16/12/1984,175,37,3,1,15538,1
16/12/1984,27,8,1,2,15539,-1
16/12/1984,29,18,2,0,15540,1
16/12/1984,2,36,1,0,15541,1
16/12/1984,33,34,0,1,15542,-1
16/12/1984,39,7,1,1,15543,0
23/12/1984,7,42,1,0,15544,1
23/12/1984,1,29,2,0,15545,1
23/12/1984,8,175,0,1,15546,-1
23/12/1984,34,6,1,1,15547,0
23/12/1984,18,2,2,2,15548,0
23/12/1984,40,14,1,0,15549,1
23/12/1984,30,27,0,2,15550,-1
23/12/1984,36,39,4,1,15551,1
23/12/1984,37,33,2,3,15552,-1
30/12/1984,7,14,2,2,15553,0
30/12/1984,1,2,3,2,15554,1
30/12/1984,34,29,0,0,15555,0
30/12/1984,18,39,0,0,15556,0
30/12/1984,40,27,0,0,15557,0
30/12/1984,30,8,0,1,15558,-1
30/12/1984,33,175,2,0,15559,1
30/12/1984,36,42,0,0,15560,0
30/12/1984,37,6,0,0,15561,0
06/01/1985,6,33,0,0,15562,0
06/01/1985,8,40,0,2,15563,-1
06/01/1985,42,18,2,0,15564,1
06/01/1985,14,36,3,2,15565,1
06/01/1985,175,30,1,3,15566,-1
06/01/1985,29,37,1,0,15567,1
06/01/1985,2,34,0,0,15568,0
06/01/1985,39,1,2,4,15569,-1
20/03/1985,27,7,0,0,15570,0
13/01/1985,6,175,4,1,15571,1
13/01/1985,7,8,2,0,15572,1
13/01/1985,1,42,4,0,15573,1
13/01/1985,34,39,0,2,15574,-1
13/01/1985,18,14,0,0,15575,0
13/01/1985,40,30,2,2,15576,0
13/01/1985,33,29,0,0,15577,0
13/01/1985,36,27,0,0,15578,0
13/01/1985,37,2,1,1,15579,0
19/01/1985,30,7,0,4,15580,-1
20/01/1985,8,36,1,3,15581,-1
20/01/1985,42,34,0,0,15582,0
20/01/1985,14,1,0,0,15583,0
20/01/1985,175,40,0,0,15584,0
20/01/1985,27,18,2,1,15585,1
20/01/1985,29,6,1,0,15586,1
20/01/1985,2,33,1,2,15587,-1
20/01/1985,39,37,1,1,15588,0
27/01/1985,6,39,0,3,15589,-1
27/01/1985,7,175,3,0,15590,1
27/01/1985,1,8,4,0,15591,1
27/01/1985,34,27,1,0,15592,1
27/01/1985,18,30,0,0,15593,0
27/01/1985,29,2,0,0,15594,0
27/01/1985,33,42,1,1,15595,0
27/01/1985,36,40,1,1,15596,0
27/01/1985,37,14,1,1,15597,0
03/02/1985,8,18,1,0,15598,1
03/02/1985,42,37,1,1,15599,0
03/02/1985,14,34,2,2,15600,0
03/02/1985,175,29,2,0,15601,1
03/02/1985,40,7,0,1,15602,-1
03/02/1985,27,1,1,2,15603,-1
03/02/1985,30,36,4,1,15604,1
03/02/1985,2,6,2,2,15605,0
03/02/1985,39,33,4,1,15606,1
10/02/1985,6,14,2,1,15607,1
10/02/1985,1,40,6,0,15608,1
10/02/1985,34,30,1,0,15609,1
10/02/1985,18,7,1,3,15610,-1
10/02/1985,29,42,2,0,15611,1
10/02/1985,2,39,1,2,15612,-1
10/02/1985,33,27,1,2,15613,-1
10/02/1985,36,175,1,1,15614,0
10/02/1985,37,8,3,1,15615,1
17/02/1985,7,36,2,3,15616,-1
17/02/1985,8,34,1,2,15617,-1
17/02/1985,42,6,1,0,15618,1
17/02/1985,14,33,1,0,15619,1
17/02/1985,175,2,1,1,15620,0
17/02/1985,40,18,0,2,15621,-1
17/02/1985,27,37,3,0,15622,1
17/02/1985,30,1,0,0,15623,0
17/02/1985,39,29,0,0,15624,0
20/02/1985,6,27,5,0,15625,1
20/02/1985,1,7,2,2,15626,0
20/02/1985,34,40,1,0,15627,1
20/02/1985,18,36,2,0,15628,1
20/02/1985,29,14,1,3,15629,-1
20/02/1985,2,42,6,1,15630,1
20/02/1985,33,8,1,0,15631,1
20/02/1985,37,30,1,1,15632,0
20/02/1985,39,175,0,0,15633,0
03/03/1985,7,34,0,0,15634,0
03/03/1985,8,6,0,2,15635,-1
03/03/1985,42,39,0,0,15636,0
03/03/1985,14,2,2,0,15637,1
03/03/1985,175,18,1,1,15638,0
03/03/1985,40,37,1,2,15639,-1
03/03/1985,27,29,0,0,15640,0
03/03/1985,30,33,5,1,15641,1
03/03/1985,36,1,2,5,15642,-1
09/03/1985,6,40,1,0,15643,1
09/03/1985,34,18,4,0,15644,1
09/03/1985,29,30,1,0,15645,1
10/03/1985,1,175,1,0,15646,1
10/03/1985,42,14,0,3,15647,-1
10/03/1985,2,8,3,2,15648,1
10/03/1985,33,7,2,4,15649,-1
10/03/1985,37,36,1,0,15650,1
10/03/1985,39,27,1,2,15651,-1
17/03/1985,7,37,2,0,15652,1
17/03/1985,8,29,1,2,15653,-1
17/03/1985,14,39,3,2,15654,1
17/03/1985,18,1,1,0,15655,1
17/03/1985,175,42,0,0,15656,0
17/03/1985,40,33,2,0,15657,1
17/03/1985,27,2,1,0,15658,1
17/03/1985,30,6,1,2,15659,-1
17/03/1985,36,34,0,2,15660,-1
24/03/1985,6,36,3,2,15661,1
24/03/1985,42,8,2,1,15662,1
24/03/1985,14,27,1,0,15663,1
24/03/1985,34,175,2,0,15664,1
24/03/1985,29,7,1,2,15665,-1
24/03/1985,2,40,5,0,15666,1
24/03/1985,33,18,2,0,15667,1
24/03/1985,37,1,1,2,15668,-1
24/03/1985,39,30,1,2,15669,-1
30/03/1985,1,34,2,0,15670,1
30/03/1985,175,14,1,1,15671,0
30/03/1985,30,2,0,3,15672,-1
30/03/1985,36,33,0,0,15673,0
31/03/1985,7,6,0,0,15674,0
31/03/1985,8,39,2,0,15675,1
31/03/1985,18,37,2,1,15676,1
31/03/1985,40,29,3,1,15677,1
31/03/1985,27,42,2,2,15678,0
06/04/1985,14,8,0,1,15679,-1
07/04/1985,6,18,4,1,15680,1
07/04/1985,42,30,1,1,15681,0
07/04/1985,27,175,1,0,15682,1
07/04/1985,29,36,1,1,15683,0
07/04/1985,2,7,0,4,15684,-1
07/04/1985,33,1,2,2,15685,0
07/04/1985,37,34,0,0,15686,0
07/04/1985,39,40,3,0,15687,1
14/04/1985,7,39,0,1,15688,-1
14/04/1985,1,6,0,0,15689,0
14/04/1985,8,27,3,1,15690,1
14/04/1985,34,33,2,0,15691,1
14/04/1985,18,29,2,0,15692,1
14/04/1985,40,42,2,1,15693,1
14/04/1985,30,14,2,0,15694,1
14/04/1985,36,2,1,0,15695,1
14/04/1985,37,175,1,1,15696,0
21/04/1985,6,34,2,0,15697,1
21/04/1985,42,7,1,0,15698,1
21/04/1985,14,40,1,0,15699,1
21/04/1985,175,8,1,1,15700,0
21/04/1985,27,30,1,0,15701,1
21/04/1985,29,1,0,0,15702,0
21/04/1985,2,18,0,1,15703,-1
21/04/1985,33,37,0,2,15704,-1
21/04/1985,39,36,2,2,15705,0
31/08/1985,14,10,5,0,15800,1
31/08/1985,19,34,1,3,15801,-1
31/08/1985,27,6,0,1,15802,-1
31/08/1985,30,11,1,1,15803,0
31/08/1985,36,37,2,1,15804,1
01/09/1985,7,33,3,0,15805,1
01/09/1985,8,2,2,2,15806,0
01/09/1985,29,1,0,0,15807,0
01/09/1985,39,18,1,0,15808,1
04/09/1985,6,19,1,1,15809,0
04/09/1985,1,39,2,0,15810,1
04/09/1985,10,29,2,1,15811,1
04/09/1985,11,8,0,1,15812,-1
04/09/1985,34,30,0,0,15813,0
04/09/1985,18,7,2,2,15814,0
04/09/1985,2,36,5,0,15815,1
04/09/1985,33,27,1,0,15816,1
04/09/1985,37,14,1,0,15817,1
08/09/1985,6,33,3,1,15818,1
08/09/1985,7,1,2,1,15819,1
08/09/1985,8,34,1,1,15820,0
08/09/1985,14,2,1,2,15821,-1
08/09/1985,19,30,1,2,15822,-1
08/09/1985,27,18,1,0,15823,1
08/09/1985,29,37,1,1,15824,0
08/09/1985,36,11,3,1,15825,1
08/09/1985,39,10,3,0,15826,1
14/09/1985,1,27,2,2,15827,0
14/09/1985,34,36,1,0,15828,1
15/09/1985,10,7,2,0,15829,1
15/09/1985,11,14,2,1,15830,1
15/09/1985,18,6,0,1,15831,-1
15/09/1985,30,8,2,2,15832,0
15/09/1985,2,29,1,0,15833,1
15/09/1985,33,19,4,0,15834,1
15/09/1985,37,39,1,1,15835,0
28/09/1985,6,1,2,1,15836,1
28/09/1985,7,37,1,4,15837,-1
28/09/1985,19,8,1,0,15838,1
28/09/1985,27,10,0,0,15839,0
28/09/1985,36,30,3,1,15840,1
29/09/1985,14,34,0,0,15841,0
29/09/1985,29,11,3,0,15842,1
29/09/1985,33,18,0,0,15843,0
29/09/1985,39,2,1,1,15844,0
06/10/1985,1,33,0,0,15845,0
06/10/1985,10,6,1,1,15846,0
06/10/1985,11,39,1,2,15847,-1
06/10/1985,34,29,2,0,15848,1
06/10/1985,18,19,2,0,15849,1
06/10/1985,30,14,1,0,15850,1
06/10/1985,2,7,2,1,15851,1
06/10/1985,37,27,1,0,15852,1
07/11/1985,8,36,0,0,15853,0
12/10/1985,39,34,0,0,15854,0
13/10/1985,6,37,3,3,15855,0
13/10/1985,7,11,3,1,15856,1
13/10/1985,14,8,2,0,15857,1
13/10/1985,18,1,1,2,15858,-1
13/10/1985,19,36,2,0,15859,1
13/10/1985,27,2,0,1,15860,-1
13/10/1985,29,30,2,0,15861,1
13/10/1985,33,10,3,0,15862,1
19/10/1985,11,27,2,0,15863,1
19/10/1985,34,7,1,1,15864,0
19/10/1985,36,14,0,0,15865,0
20/10/1985,8,29,1,1,15866,0
20/10/1985,10,18,2,0,15867,1
20/10/1985,30,39,2,0,15868,1
20/10/1985,2,6,2,0,15869,1
20/10/1985,37,33,2,0,15870,1
27/11/1985,1,19,3,1,15871,1
26/10/1985,7,30,3,1,15872,1
27/10/1985,6,11,3,1,15873,1
27/10/1985,1,10,1,0,15874,1
27/10/1985,18,37,1,0,15875,1
27/10/1985,19,14,3,1,15876,1
27/10/1985,27,34,1,2,15877,-1
27/10/1985,29,36,2,2,15878,0
27/10/1985,33,2,2,2,15879,0
27/10/1985,39,8,1,1,15880,0
02/11/1985,30,27,1,0,15881,1
02/11/1985,2,18,4,0,15882,1
03/11/1985,8,7,2,2,15883,0
03/11/1985,10,19,1,0,15884,1
03/11/1985,11,33,1,2,15885,-1
03/11/1985,14,29,2,0,15886,1
03/11/1985,34,6,1,0,15887,1
03/11/1985,36,39,4,2,15888,1
03/11/1985,37,1,2,2,15889,0
09/11/1985,1,2,2,0,15890,1
10/11/1985,6,30,2,0,15891,1
10/11/1985,7,36,5,0,15892,1
10/11/1985,10,37,1,0,15893,1
10/11/1985,18,11,5,2,15894,1
10/11/1985,19,29,1,0,15895,1
10/11/1985,27,8,1,0,15896,1
10/11/1985,33,34,0,0,15897,0
10/11/1985,39,14,1,0,15898,1
16/11/1985,14,7,1,2,15899,-1
17/11/1985,8,6,2,0,15900,1
17/11/1985,11,1,0,2,15901,-1
17/11/1985,34,18,3,1,15902,1
17/11/1985,29,39,2,3,15903,-1
17/11/1985,30,33,1,0,15904,1
17/11/1985,2,10,3,1,15905,1
17/11/1985,36,27,1,1,15906,0
17/11/1985,37,19,4,2,15907,1
23/11/1985,6,36,2,2,15908,0
23/11/1985,1,34,2,0,15909,1
23/11/1985,19,39,2,2,15910,0
24/11/1985,7,29,2,0,15911,1
24/11/1985,10,11,1,0,15912,1
24/11/1985,18,30,2,0,15913,1
24/11/1985,27,14,2,0,15914,1
24/11/1985,33,8,1,0,15915,1
24/11/1985,37,2,3,2,15916,1
01/12/1985,8,18,1,0,15917,1
01/12/1985,11,37,3,2,15918,1
01/12/1985,14,6,1,0,15919,1
01/12/1985,34,10,2,2,15920,0
01/12/1985,29,27,1,0,15921,1
01/12/1985,30,1,1,5,15922,-1
01/12/1985,2,19,5,1,15923,1
01/12/1985,36,33,0,1,15924,-1
01/12/1985,39,7,0,0,15925,0
07/12/1985,6,29,3,0,15926,1
07/12/1985,2,11,4,0,15927,1
07/12/1985,37,34,0,1,15928,-1
08/12/1985,1,8,1,2,15929,-1
08/12/1985,10,30,3,0,15930,1
08/12/1985,18,36,3,2,15931,1
08/12/1985,19,7,1,3,15932,-1
08/12/1985,27,39,2,1,15933,1
08/12/1985,33,14,1,1,15934,0
15/12/1985,7,27,1,0,15935,1
15/12/1985,8,10,4,1,15936,1
15/12/1985,14,18,4,1,15937,1
15/12/1985,34,2,0,2,15938,-1
15/12/1985,19,11,1,1,15939,0
15/12/1985,29,33,1,0,15940,1
15/12/1985,30,37,2,1,15941,1
15/12/1985,36,1,1,2,15942,-1
15/12/1985,39,6,0,1,15943,-1
22/12/1985,6,7,1,1,15944,0
22/12/1985,1,14,0,0,15945,0
22/12/1985,10,36,2,3,15946,-1
22/12/1985,11,34,1,1,15947,0
22/12/1985,18,29,1,0,15948,1
22/12/1985,27,19,0,1,15949,-1
22/12/1985,2,30,1,0,15950,1
22/12/1985,33,39,0,0,15951,0
22/12/1985,37,8,4,2,15952,1
29/12/1985,6,27,2,0,15953,1
29/12/1985,1,29,2,0,15954,1
29/12/1985,10,14,0,0,15955,0
29/12/1985,11,30,1,3,15956,-1
29/12/1985,34,19,1,0,15957,1
29/12/1985,18,39,2,2,15958,0
29/12/1985,2,8,4,1,15959,1
29/12/1985,33,7,2,1,15960,1
29/12/1985,37,36,3,3,15961,0
04/01/1986,19,6,2,2,15962,0
05/01/1986,7,18,1,0,15963,1
05/01/1986,8,11,3,2,15964,1
05/01/1986,14,37,2,1,15965,1
05/01/1986,27,33,0,0,15966,0
05/01/1986,29,10,3,0,15967,1
05/01/1986,30,34,2,1,15968,1
05/01/1986,36,2,0,3,15969,-1
05/01/1986,39,1,1,3,15970,-1
11/01/1986,1,7,2,1,15971,1
12/01/1986,10,39,1,3,15972,-1
12/01/1986,11,36,1,0,15973,1
12/01/1986,34,8,0,0,15974,0
12/01/1986,18,27,1,1,15975,0
12/01/1986,30,19,6,0,15976,1
12/01/1986,2,14,4,1,15977,1
12/01/1986,33,6,0,0,15978,0
12/01/1986,37,29,1,0,15979,1
18/01/1986,36,34,1,1,15980,0
19/01/1986,6,18,1,0,15981,1
19/01/1986,7,10,2,1,15982,1
19/01/1986,8,30,1,3,15983,-1
19/01/1986,14,11,1,0,15984,1
19/01/1986,19,33,2,5,15985,-1
19/01/1986,27,1,0,1,15986,-1
19/01/1986,29,2,1,1,15987,0
19/01/1986,39,37,1,0,15988,1
26/01/1986,1,6,3,1,15989,1
26/01/1986,8,19,1,1,15990,0
26/01/1986,10,27,2,0,15991,1
26/01/1986,11,29,1,2,15992,-1
26/01/1986,34,14,1,1,15993,0
26/01/1986,18,33,2,1,15994,1
26/01/1986,30,36,6,0,15995,1
26/01/1986,2,39,1,0,15996,1
26/01/1986,37,7,2,1,15997,1
01/02/1986,14,30,2,2,15998,0
01/02/1986,19,18,2,1,15999,1
02/02/1986,6,10,2,0,16000,1
02/02/1986,7,2,0,1,16001,-1
02/02/1986,27,37,2,1,16002,1
02/02/1986,33,1,0,0,16003,0
02/02/1986,36,8,0,2,16004,-1
02/02/1986,39,11,6,0,16005,1
26/02/1986,29,34,0,1,16006,-1
08/02/1986,1,18,3,1,16007,1
09/02/1986,8,14,1,0,16008,1
09/02/1986,10,33,0,4,16009,-1
09/02/1986,11,7,0,1,16010,-1
09/02/1986,34,39,2,2,16011,0
09/02/1986,30,29,1,1,16012,0
09/02/1986,2,27,2,0,16013,1
09/02/1986,36,19,1,1,16014,0
09/02/1986,37,6,0,1,16015,-1
16/02/1986,6,2,1,2,16016,-1
16/02/1986,7,34,1,1,16017,0
16/02/1986,14,36,2,1,16018,1
16/02/1986,18,10,1,1,16019,0
16/02/1986,19,1,3,0,16020,1
16/02/1986,27,11,2,1,16021,1
16/02/1986,29,8,1,1,16022,0
16/02/1986,33,37,1,0,16023,1
16/02/1986,39,30,3,1,16024,1
22/02/1986,30,7,2,3,16025,-1
